fold_id,symbol,sector,entry_date,exit_date,entry_price,exit_price,shares,position_value,confidence,kelly_fraction,exit_reason,pnl,return_pct,was_correct,signal_score_raw,vix_at_entry,nifty_above_ema50_at_entry,fii_net_cr_at_entry,sector_score_at_entry,had_tier_a_news,mfe_pct,mae_pct,triggered_signals
10,SBIN.NS,Banking,2021-10-12,2021-11-22,442.48,444.27,68,30088.64,64,0.125,TRAIL,79.63,0.2646,True,64,15.850000381469727,True,0.0,100,False,9.6609,0.4172,"MACD hist 1.8864 > 0 | Price ₹442 > EMA20 ₹416 | Price ₹442 > EMA50 ₹404 | Volume 1.6× average | Sector Banking bullish (score 100) | Near 75d high (₹443, -0.3% away) — breakout setup | Nifty +0.26% (FII data unavailable — market signal neutral)"
10,MARUTI.NS,Auto,2021-10-07,2021-11-23,7237.72,7564.2,4,28950.88,64,0.125,MAX_AGE,1263.76,4.3652,True,64,16.15999984741211,True,0.0,100,False,10.275,3.2402,"MACD hist 32.8628 > 0 | Price ₹7227 > EMA20 ₹6882 | Price ₹7227 > EMA50 ₹6826 | Volume 1.9× average | Sector Auto bullish (score 100) | Near 75d high (₹7287, -0.8% away) — breakout setup | Nifty +0.82% (FII data unavailable — market signal neutral)"
10,ABB.NS,Infrastructure,2021-11-09,2021-11-25,2139.89,1998.64,28,59916.92,64,0.125,STOP,-4032.97,-6.7309,False,64,16.0,True,0.0,80,False,1.0497,6.4605,"MACD hist 24.0582 > 0 | Price ₹2137 > EMA20 ₹1942 | Price ₹2137 > EMA50 ₹1863 | Volume 1.9× average | Sector Infrastructure bullish (score 80) | Near 75d high (₹2160, -1.1% away) — breakout setup"
10,ADANIENT.NS,Infrastructure,2021-11-09,2021-12-22,1634.99,1652.66,36,58859.64,64,0.125,MAX_AGE,553.22,0.9399,True,64,16.0,True,0.0,80,False,7.6404,2.928,"MACD hist 5.9804 > 0 | Price ₹1633 > EMA20 ₹1522 | Price ₹1633 > EMA50 ₹1506 | Volume 1.7× average | Sector Infrastructure bullish (score 80) | Near 75d high (₹1670, -2.2% away) — breakout setup"
11,PRESTIGE.NS,Realty,2021-11-10,2021-11-16,511.31,475.2,117,59823.27,64,0.125,STOP,-4302.34,-7.1917,False,64,16.309999465942383,True,0.0,100,False,0.0,6.9221,"MACD hist 7.3455 > 0 | Price ₹511 > EMA20 ₹459 | Price ₹511 > EMA50 ₹433 | Volume 1.7× average | Sector Realty bullish (score 100) | Near 75d high (₹518, -1.4% away) — breakout setup"
11,IOC.NS,Energy,2021-11-08,2021-11-17,70.21,66.4,854,59959.34,64,0.125,STOP,-3332.75,-5.5584,False,64,16.34000015258789,True,0.0,80,False,0.0,5.2905,"MACD hist 0.0005 > 0 | Price ₹70 > EMA20 ₹65 | Price ₹70 > EMA50 ₹61 | Volume 2.1× average | Sector Energy bullish (score 80) | Near 75d high (₹70, -0.3% away) — breakout setup | Nifty +0.85% (FII data unavailable — market signal neutral)"
11,ASHOKLEY.NS,Auto,2021-11-09,2021-11-18,68.94,63.94,870,59977.8,64,0.125,STOP,-4427.51,-7.3819,False,64,16.0,True,0.0,89,False,1.3519,7.1107,"MACD hist 0.1018 > 0 | Price ₹69 > EMA20 ₹65 | Price ₹69 > EMA50 ₹62 | Volume 1.6× average | Sector Auto bullish (score 89) | Near 75d high (₹70, -1.9% away) — breakout setup"
11,BOSCHLTD.NS,Auto,2021-11-09,2021-11-18,17623.42,16650.65,3,52870.26,64,0.125,STOP,-2987.91,-5.6514,False,64,16.0,True,0.0,89,False,0.5434,5.3778,"⚠ RSI 75.6 > 75 (overbought — elevated reversal risk) | MACD hist 55.8573 > 0 | Price ₹17597 > EMA20 ₹16276 | Price ₹17597 > EMA50 ₹15092 | Volume 2.7× average | Sector Auto bullish (score 89) | Near 75d high (₹17716, -0.7% away) — breakout setup"
11,SIEMENS.NS,Infrastructure,2021-11-09,2021-11-18,1389.15,1330.47,43,59733.45,64,0.125,STOP,-2602.95,-4.3576,False,64,16.0,True,0.0,80,False,0.0,4.0799,"MACD hist 12.2942 > 0 | Price ₹1387 > EMA20 ₹1299 | Price ₹1387 > EMA50 ₹1282 | Volume 1.8× average | Sector Infrastructure bullish (score 80) | Near 75d high (₹1395, -0.6% away) — breakout setup"
11,ADANIGREEN.NS,Energy,2021-11-10,2021-11-18,1230.69,1343.73,24,29536.56,64,0.125,TP1,2668.03,9.033,True,64,16.309999465942383,True,0.0,80,False,9.3492,0.0,"MACD hist 1.3365 > 0 | Price ₹1229 > EMA20 ₹1193 | Price ₹1229 > EMA50 ₹1143 | Volume 2.6× average | Sector Energy bullish (score 80) | Near 75d high (₹1265, -2.8% away) — breakout setup"
11,ABB.NS,Infrastructure,2021-11-09,2021-11-25,2139.89,1998.64,28,59916.92,64,0.125,STOP,-4032.97,-6.7309,False,64,16.0,True,0.0,80,False,1.0497,6.4605,"MACD hist 24.0582 > 0 | Price ₹2137 > EMA20 ₹1942 | Price ₹2137 > EMA50 ₹1863 | Volume 1.9× average | Sector Infrastructure bullish (score 80) | Near 75d high (₹2160, -1.1% away) — breakout setup"
11,ADANIENT.NS,Infrastructure,2021-11-09,2021-12-22,1634.99,1652.66,36,58859.64,64,0.125,MAX_AGE,553.22,0.9399,True,64,16.0,True,0.0,80,False,7.6404,2.928,"MACD hist 5.9804 > 0 | Price ₹1633 > EMA20 ₹1522 | Price ₹1633 > EMA50 ₹1506 | Volume 1.7× average | Sector Infrastructure bullish (score 80) | Near 75d high (₹1670, -2.2% away) — breakout setup"
11,ADANIGREEN.NS,Energy,2021-11-10,2021-12-23,1230.69,1419.92,24,29536.56,64,0.125,MAX_AGE,4494.04,15.2152,True,64,16.309999465942383,True,0.0,80,False,16.9466,0.0,"MACD hist 1.3365 > 0 | Price ₹1229 > EMA20 ₹1193 | Price ₹1229 > EMA50 ₹1143 | Volume 2.6× average | Sector Energy bullish (score 80) | Near 75d high (₹1265, -2.8% away) — breakout setup"
12,TORNTPHARM.NS,Pharma,2021-12-31,2022-01-07,1549.28,1479.65,38,58872.64,64,0.125,STOP,-2724.28,-4.6274,False,64,16.219999313354492,True,0.0,90,False,0.0,4.351,"MACD hist 5.8828 > 0 | Price ₹1547 > EMA20 ₹1467 | Price ₹1547 > EMA50 ₹1431 | Volume 1.6× average | Sector Pharma bullish (score 90) | Near 75d high (₹1556, -0.6% away) — breakout setup | Nifty +0.87% (FII data unavailable — market signal neutral)"
12,COFORGE.NS,IT,2022-01-04,2022-01-07,1158.62,1089.08,51,59089.62,64,0.125,STOP,-3623.93,-6.1329,False,64,16.1200008392334,True,0.0,89,False,0.0,5.8612,"MACD hist 13.0160 > 0 | Price ₹1157 > EMA20 ₹1066 | Price ₹1157 > EMA50 ₹1039 | Volume 2.1× average | Sector IT bullish (score 89) | Near 75d high (₹1162, -0.5% away) — breakout setup | Nifty +1.02% (FII data unavailable — market signal neutral)"
12,FORTIS.NS,Healthcare,2021-12-31,2022-01-20,295.88,278.08,202,59767.76,64,0.125,STOP,-3673.87,-6.1469,False,64,16.219999313354492,True,0.0,100,False,3.9483,5.8755,"MACD hist 1.3848 > 0 | Price ₹295 > EMA20 ₹281 | Price ₹295 > EMA50 ₹273 | Volume 3.7× average | Sector Healthcare bullish (score 100) | Near 75d high (₹306, -3.5% away) — breakout setup | Nifty +0.87% (FII data unavailable — market signal neutral)"
13,COFORGE.NS,IT,2022-01-04,2022-01-07,1158.62,1089.08,51,59089.62,64,0.125,STOP,-3623.93,-6.1329,False,64,16.1200008392334,True,0.0,89,False,0.0,5.8612,"MACD hist 13.0160 > 0 | Price ₹1157 > EMA20 ₹1066 | Price ₹1157 > EMA50 ₹1039 | Volume 2.1× average | Sector IT bullish (score 89) | Near 75d high (₹1162, -0.5% away) — breakout setup | Nifty +1.02% (FII data unavailable — market signal neutral)"
20,PNB.NS,Banking,2022-10-28,2022-10-31,40.93,40.38,1465,59962.45,64,0.125,FOLD_END,-888.18,-1.4812,False,64,15.920000076293945,True,0.0,80,False,0.0,1.1899,"MACD hist 0.6283 > 0 | Price ₹41 > EMA20 ₹37 | Price ₹41 > EMA50 ₹36 | Volume 1.7× average | Sector Banking bullish (score 80) | Near 75d high (₹42, -3.8% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
20,BHEL.NS,Infrastructure,2022-10-28,2022-10-31,73.05,73.43,821,59974.05,64,0.125,FOLD_END,227.98,0.3801,True,64,15.920000076293945,True,0.0,70,False,0.6666,0.0,"MACD hist 0.9021 > 0 | Price ₹73 > EMA20 ₹65 | Price ₹73 > EMA50 ₹61 | Volume 1.8× average | Sector Infrastructure bullish (score 70) | Near 75d high (₹74, -1.7% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
20,CUMMINSIND.NS,Infrastructure,2022-10-28,2022-10-31,1235.48,1284.38,48,59303.04,64,0.125,FOLD_END,2261.3,3.8131,True,64,15.920000076293945,True,0.0,70,False,4.1143,0.0,"MACD hist 7.5796 > 0 | Price ₹1234 > EMA20 ₹1165 | Price ₹1234 > EMA50 ₹1160 | Volume 2.5× average | Sector Infrastructure bullish (score 70) | Near 75d high (₹1238, -0.4% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
20,APOLLOHOSP.NS,Healthcare,2022-10-28,2022-10-31,4529.93,4467.41,13,58889.09,64,0.125,FOLD_END,-893.68,-1.5176,False,64,15.920000076293945,True,0.0,67,False,0.0,1.2319,"MACD hist 19.9197 > 0 | Price ₹4523 > EMA20 ₹4343 | Price ₹4523 > EMA50 ₹4315 | Volume 1.8× average | Sector Healthcare bullish (score 67) | Near 75d high (₹4674, -3.2% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
20,DRREDDY.NS,Pharma,2022-10-31,2022-10-31,870.47,867.86,68,59191.96,64,0.125,FOLD_END,-259.71,-0.4388,False,64,15.800000190734863,True,0.0,70,False,0.0,0.0,"MACD hist 2.0208 > 0 | Price ₹869 > EMA20 ₹855 | Price ₹869 > EMA50 ₹841 | Volume 4.7× average | Sector Pharma bullish (score 70) | Near 75d high (₹907, -4.1% away) — breakout setup | Nifty +1.27% (FII data unavailable — market signal neutral)"
20,TORNTPHARM.NS,Pharma,2022-10-31,2022-10-31,1587.13,1582.37,37,58723.81,64,0.125,FOLD_END,-257.7,-0.4388,False,64,15.800000190734863,True,0.0,70,False,0.0,0.0,"MACD hist 3.3778 > 0 | Price ₹1585 > EMA20 ₹1519 | Price ₹1585 > EMA50 ₹1495 | Volume 2.0× average | Sector Pharma bullish (score 70) | Near 75d high (₹1590, -0.3% away) — breakout setup | Nifty +1.27% (FII data unavailable — market signal neutral)"
20,LT.NS,Infrastructure,2022-10-31,2022-10-31,1969.35,1963.45,30,59080.5,64,0.125,FOLD_END,-259.07,-0.4385,False,64,15.800000190734863,True,0.0,70,False,0.0,0.0,"MACD hist 11.9728 > 0 | Price ₹1966 > EMA20 ₹1869 | Price ₹1966 > EMA50 ₹1851 | Volume 1.7× average | Sector Infrastructure bullish (score 70) | Near 75d high (₹1978, -0.6% away) — breakout setup | Nifty +1.27% (FII data unavailable — market signal neutral)"
21,PNB.NS,Banking,2022-10-28,2022-11-01,40.93,37.97,1465,59962.45,64,0.125,STOP,-4413.91,-7.3611,False,64,15.920000076293945,True,0.0,80,False,0.0,7.0977,"MACD hist 0.6283 > 0 | Price ₹41 > EMA20 ₹37 | Price ₹41 > EMA50 ₹36 | Volume 1.7× average | Sector Banking bullish (score 80) | Near 75d high (₹42, -3.8% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
21,APOLLOHOSP.NS,Healthcare,2022-10-28,2022-11-02,4529.93,4334.5,13,58889.09,64,0.125,STOP,-2619.1,-4.4475,False,64,15.920000076293945,True,0.0,67,False,0.0,4.1704,"MACD hist 19.9197 > 0 | Price ₹4523 > EMA20 ₹4343 | Price ₹4523 > EMA50 ₹4315 | Volume 1.8× average | Sector Healthcare bullish (score 67) | Near 75d high (₹4674, -3.2% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
21,HDFCBANK.NS,Banking,2022-11-01,2022-11-11,729.22,774.07,40,29168.8,64,0.125,TP1,1750.86,6.0025,True,64,16.1299991607666,True,0.0,90,False,6.31,1.2122,"MACD hist 4.5472 > 0 | Price ₹728 > EMA20 ₹701 | Price ₹728 > EMA50 ₹704 | Volume 1.5× average | Sector Banking bullish (score 90) | Near 75d high (₹741, -1.8% away) — breakout setup | Nifty +0.74% (FII data unavailable — market signal neutral)"
21,CUMMINSIND.NS,Infrastructure,2022-10-28,2022-11-17,1235.48,1315.68,24,29651.52,64,0.125,TP1,1880.8,6.343,True,64,15.920000076293945,True,0.0,70,False,6.6517,0.0,"MACD hist 7.5796 > 0 | Price ₹1234 > EMA20 ₹1165 | Price ₹1234 > EMA50 ₹1160 | Volume 2.5× average | Sector Infrastructure bullish (score 70) | Near 75d high (₹1238, -0.4% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
21,SUNPHARMA.NS,Pharma,2022-11-01,2022-11-21,1001.82,966.58,59,59107.38,64,0.125,STOP,-2158.62,-3.652,False,64,16.1299991607666,True,0.0,90,False,1.3284,3.3723,"⚠ RSI 75.8 > 75 (overbought — elevated reversal risk) | MACD hist 3.6632 > 0 | Price ₹1000 > EMA20 ₹944 | Price ₹1000 > EMA50 ₹905 | Volume 1.9× average | Sector Pharma bullish (score 90) | Near 75d high (₹1012, -1.2% away) — breakout setup | Nifty +0.74% (FII data unavailable — market signal neutral)"
21,BHEL.NS,Infrastructure,2022-10-28,2022-11-25,73.05,81.26,410,29950.5,64,0.125,TP1,3319.68,11.0839,True,64,15.920000076293945,True,0.0,70,False,11.4061,4.3634,"MACD hist 0.9021 > 0 | Price ₹73 > EMA20 ₹65 | Price ₹73 > EMA50 ₹61 | Volume 1.8× average | Sector Infrastructure bullish (score 70) | Near 75d high (₹74, -1.7% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
21,BHEL.NS,Infrastructure,2022-10-28,2022-11-30,73.05,83.0,411,30023.55,64,0.125,FOLD_END,4041.92,13.4625,True,64,15.920000076293945,True,0.0,70,False,13.7852,4.3634,"MACD hist 0.9021 > 0 | Price ₹73 > EMA20 ₹65 | Price ₹73 > EMA50 ₹61 | Volume 1.8× average | Sector Infrastructure bullish (score 70) | Near 75d high (₹74, -1.7% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
21,CUMMINSIND.NS,Infrastructure,2022-10-28,2022-11-30,1235.48,1346.89,24,29651.52,64,0.125,FOLD_END,2628.8,8.8656,True,64,15.920000076293945,True,0.0,70,False,9.1813,0.0,"MACD hist 7.5796 > 0 | Price ₹1234 > EMA20 ₹1165 | Price ₹1234 > EMA50 ₹1160 | Volume 2.5× average | Sector Infrastructure bullish (score 70) | Near 75d high (₹1238, -0.4% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
21,DRREDDY.NS,Pharma,2022-10-31,2022-11-30,870.47,878.33,68,59191.96,64,0.125,FOLD_END,451.26,0.7624,True,64,15.800000190734863,True,0.0,70,False,3.3681,2.038,"MACD hist 2.0208 > 0 | Price ₹869 > EMA20 ₹855 | Price ₹869 > EMA50 ₹841 | Volume 4.7× average | Sector Pharma bullish (score 70) | Near 75d high (₹907, -4.1% away) — breakout setup | Nifty +1.27% (FII data unavailable — market signal neutral)"
21,TORNTPHARM.NS,Pharma,2022-10-31,2022-11-30,1587.13,1591.87,37,58723.81,64,0.125,FOLD_END,93.31,0.1589,True,64,15.800000190734863,True,0.0,70,False,2.5308,2.3195,"MACD hist 3.3778 > 0 | Price ₹1585 > EMA20 ₹1519 | Price ₹1585 > EMA50 ₹1495 | Volume 2.0× average | Sector Pharma bullish (score 70) | Near 75d high (₹1590, -0.3% away) — breakout setup | Nifty +1.27% (FII data unavailable — market signal neutral)"
21,LT.NS,Infrastructure,2022-10-31,2022-11-30,1969.35,2013.67,30,59080.5,64,0.125,FOLD_END,1245.43,2.108,True,64,15.800000190734863,True,0.0,70,False,2.4043,2.393,"MACD hist 11.9728 > 0 | Price ₹1966 > EMA20 ₹1869 | Price ₹1966 > EMA50 ₹1851 | Volume 1.7× average | Sector Infrastructure bullish (score 70) | Near 75d high (₹1978, -0.6% away) — breakout setup | Nifty +1.27% (FII data unavailable — market signal neutral)"
21,HDFCBANK.NS,Banking,2022-11-01,2022-11-30,729.22,772.77,41,29898.02,64,0.125,FOLD_END,1741.4,5.8245,True,64,16.1299991607666,True,0.0,90,False,7.7451,1.2122,"MACD hist 4.5472 > 0 | Price ₹728 > EMA20 ₹701 | Price ₹728 > EMA50 ₹704 | Volume 1.5× average | Sector Banking bullish (score 90) | Near 75d high (₹741, -1.8% away) — breakout setup | Nifty +0.74% (FII data unavailable — market signal neutral)"
21,SBIN.NS,Banking,2022-11-04,2022-11-30,552.62,558.85,107,59130.34,64,0.125,FOLD_END,583.29,0.9865,True,64,15.65999984741211,True,0.0,90,False,3.4816,0.385,"MACD hist 2.8767 > 0 | Price ₹552 > EMA20 ₹525 | Price ₹552 > EMA50 ₹512 | Volume 2.1× average | Sector Banking bullish (score 90) | Near 75d high (₹555, -0.5% away) — breakout setup | Nifty +0.36% (FII data unavailable — market signal neutral)"
22,PNB.NS,Banking,2022-10-28,2022-11-01,40.93,37.97,1465,59962.45,64,0.125,STOP,-4413.91,-7.3611,False,64,15.920000076293945,True,0.0,80,False,0.0,7.0977,"MACD hist 0.6283 > 0 | Price ₹41 > EMA20 ₹37 | Price ₹41 > EMA50 ₹36 | Volume 1.7× average | Sector Banking bullish (score 80) | Near 75d high (₹42, -3.8% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
22,APOLLOHOSP.NS,Healthcare,2022-10-28,2022-11-02,4529.93,4334.5,13,58889.09,64,0.125,STOP,-2619.1,-4.4475,False,64,15.920000076293945,True,0.0,67,False,0.0,4.1704,"MACD hist 19.9197 > 0 | Price ₹4523 > EMA20 ₹4343 | Price ₹4523 > EMA50 ₹4315 | Volume 1.8× average | Sector Healthcare bullish (score 67) | Near 75d high (₹4674, -3.2% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
22,HDFCBANK.NS,Banking,2022-11-01,2022-11-11,729.22,774.07,40,29168.8,64,0.125,TP1,1750.86,6.0025,True,64,16.1299991607666,True,0.0,90,False,6.31,1.2122,"MACD hist 4.5472 > 0 | Price ₹728 > EMA20 ₹701 | Price ₹728 > EMA50 ₹704 | Volume 1.5× average | Sector Banking bullish (score 90) | Near 75d high (₹741, -1.8% away) — breakout setup | Nifty +0.74% (FII data unavailable — market signal neutral)"
22,CUMMINSIND.NS,Infrastructure,2022-10-28,2022-11-17,1235.48,1315.68,24,29651.52,64,0.125,TP1,1880.8,6.343,True,64,15.920000076293945,True,0.0,70,False,6.6517,0.0,"MACD hist 7.5796 > 0 | Price ₹1234 > EMA20 ₹1165 | Price ₹1234 > EMA50 ₹1160 | Volume 2.5× average | Sector Infrastructure bullish (score 70) | Near 75d high (₹1238, -0.4% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
22,SUNPHARMA.NS,Pharma,2022-11-01,2022-11-21,1001.82,966.58,59,59107.38,64,0.125,STOP,-2158.62,-3.652,False,64,16.1299991607666,True,0.0,90,False,1.3284,3.3723,"⚠ RSI 75.8 > 75 (overbought — elevated reversal risk) | MACD hist 3.6632 > 0 | Price ₹1000 > EMA20 ₹944 | Price ₹1000 > EMA50 ₹905 | Volume 1.9× average | Sector Pharma bullish (score 90) | Near 75d high (₹1012, -1.2% away) — breakout setup | Nifty +0.74% (FII data unavailable — market signal neutral)"
22,BHEL.NS,Infrastructure,2022-10-28,2022-11-25,73.05,81.26,410,29950.5,64,0.125,TP1,3319.68,11.0839,True,64,15.920000076293945,True,0.0,70,False,11.4061,4.3634,"MACD hist 0.9021 > 0 | Price ₹73 > EMA20 ₹65 | Price ₹73 > EMA50 ₹61 | Volume 1.8× average | Sector Infrastructure bullish (score 70) | Near 75d high (₹74, -1.7% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
22,LT.NS,Infrastructure,2022-10-31,2022-12-08,1969.35,2103.79,15,29540.25,64,0.125,TP1,1972.63,6.6778,True,64,15.800000190734863,True,0.0,70,False,6.9869,2.393,"MACD hist 11.9728 > 0 | Price ₹1966 > EMA20 ₹1869 | Price ₹1966 > EMA50 ₹1851 | Volume 1.7× average | Sector Infrastructure bullish (score 70) | Near 75d high (₹1978, -0.6% away) — breakout setup | Nifty +1.27% (FII data unavailable — market signal neutral)"
22,BHEL.NS,Infrastructure,2022-10-28,2022-12-12,73.05,86.02,411,30023.55,64,0.125,MAX_AGE,5281.41,17.5909,True,64,15.920000076293945,True,0.0,70,False,23.0973,4.3634,"MACD hist 0.9021 > 0 | Price ₹73 > EMA20 ₹65 | Price ₹73 > EMA50 ₹61 | Volume 1.8× average | Sector Infrastructure bullish (score 70) | Near 75d high (₹74, -1.7% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
22,CUMMINSIND.NS,Infrastructure,2022-10-28,2022-12-12,1235.48,1412.16,24,29651.52,64,0.125,MAX_AGE,4193.1,14.1413,True,64,15.920000076293945,True,0.0,70,False,17.6393,0.0,"MACD hist 7.5796 > 0 | Price ₹1234 > EMA20 ₹1165 | Price ₹1234 > EMA50 ₹1160 | Volume 2.5× average | Sector Infrastructure bullish (score 70) | Near 75d high (₹1238, -0.4% away) — breakout setup | Nifty +0.28% (FII data unavailable — market signal neutral)"
22,DRREDDY.NS,Pharma,2022-10-31,2022-12-13,870.47,872.65,68,59191.96,64,0.125,MAX_AGE,65.56,0.1108,True,64,15.800000190734863,True,0.0,70,False,3.3681,2.038,"MACD hist 2.0208 > 0 | Price ₹869 > EMA20 ₹855 | Price ₹869 > EMA50 ₹841 | Volume 4.7× average | Sector Pharma bullish (score 70) | Near 75d high (₹907, -4.1% away) — breakout setup | Nifty +1.27% (FII data unavailable — market signal neutral)"
22,TORNTPHARM.NS,Pharma,2022-10-31,2022-12-13,1587.13,1562.14,37,58723.81,64,0.125,MAX_AGE,-1005.16,-1.7117,False,64,15.800000190734863,True,0.0,70,False,2.5308,2.3195,"MACD hist 3.3778 > 0 | Price ₹1585 > EMA20 ₹1519 | Price ₹1585 > EMA50 ₹1495 | Volume 2.0× average | Sector Pharma bullish (score 70) | Near 75d high (₹1590, -0.3% away) — breakout setup | Nifty +1.27% (FII data unavailable — market signal neutral)"
22,LT.NS,Infrastructure,2022-10-31,2022-12-13,1969.35,2108.83,15,29540.25,64,0.125,MAX_AGE,2048.12,6.9333,True,64,15.800000190734863,True,0.0,70,False,7.2435,2.393,"MACD hist 11.9728 > 0 | Price ₹1966 > EMA20 ₹1869 | Price ₹1966 > EMA50 ₹1851 | Volume 1.7× average | Sector Infrastructure bullish (score 70) | Near 75d high (₹1978, -0.6% away) — breakout setup | Nifty +1.27% (FII data unavailable — market signal neutral)"
22,HDFCBANK.NS,Banking,2022-11-01,2022-12-14,729.22,798.62,41,29898.02,64,0.125,MAX_AGE,2799.78,9.3644,True,64,16.1299991607666,True,0.0,90,False,9.6817,1.2122,"MACD hist 4.5472 > 0 | Price ₹728 > EMA20 ₹701 | Price ₹728 > EMA50 ₹704 | Volume 1.5× average | Sector Banking bullish (score 90) | Near 75d high (₹741, -1.8% away) — breakout setup | Nifty +0.74% (FII data unavailable — market signal neutral)"
22,SBIN.NS,Banking,2022-11-04,2022-12-14,552.62,580.23,53,29288.86,64,0.125,TP1,1420.48,4.8499,True,64,15.65999984741211,True,0.0,90,False,5.1543,0.385,"MACD hist 2.8767 > 0 | Price ₹552 > EMA20 ₹525 | Price ₹552 > EMA50 ₹512 | Volume 2.1× average | Sector Banking bullish (score 90) | Near 75d high (₹555, -0.5% away) — breakout setup | Nifty +0.36% (FII data unavailable — market signal neutral)"
22,SBIN.NS,Banking,2022-11-04,2022-12-19,552.62,560.71,54,29841.48,64,0.125,MAX_AGE,394.67,1.3226,True,64,15.65999984741211,True,0.0,90,False,5.1543,0.385,"MACD hist 2.8767 > 0 | Price ₹552 > EMA20 ₹525 | Price ₹552 > EMA50 ₹512 | Volume 2.1× average | Sector Banking bullish (score 90) | Near 75d high (₹555, -0.5% away) — breakout setup | Nifty +0.36% (FII data unavailable — market signal neutral)"
23,HDFCBANK.NS,Banking,2022-11-01,2022-11-11,729.22,774.07,41,29898.02,64,0.125,TP1,1794.63,6.0025,True,64,16.1299991607666,True,0.0,90,False,6.31,1.2122,"MACD hist 4.5472 > 0 | Price ₹728 > EMA20 ₹701 | Price ₹728 > EMA50 ₹704 | Volume 1.5× average | Sector Banking bullish (score 90) | Near 75d high (₹741, -1.8% away) — breakout setup | Nifty +0.74% (FII data unavailable — market signal neutral)"
23,DRREDDY.NS,Pharma,2022-11-01,2022-11-14,890.41,854.15,67,59657.47,64,0.125,STOP,-2509.16,-4.2059,False,64,16.1299991607666,True,0.0,90,False,1.0532,3.928,"MACD hist 2.8689 > 0 | Price ₹889 > EMA20 ₹858 | Price ₹889 > EMA50 ₹843 | Volume 2.6× average | Sector Pharma bullish (score 90) | Near 75d high (₹907, -1.9% away) — breakout setup | Nifty +0.74% (FII data unavailable — market signal neutral)"
23,TORNTPHARM.NS,Pharma,2022-11-01,2022-11-16,1621.9,1552.64,36,58388.4,64,0.125,STOP,-2571.24,-4.4037,False,64,16.1299991607666,True,0.0,90,False,0.3328,4.1263,"MACD hist 7.4781 > 0 | Price ₹1619 > EMA20 ₹1529 | Price ₹1619 > EMA50 ₹1499 | Volume 2.9× average | Sector Pharma bullish (score 90) | Near 75d high (₹1638, -1.1% away) — breakout setup | Nifty +0.74% (FII data unavailable — market signal neutral)"
23,SAIL.NS,Metals,2022-11-07,2022-11-16,83.39,78.85,719,59957.41,64,0.125,STOP,-3343.25,-5.576,False,64,15.59000015258789,True,0.0,100,False,0.0,5.2977,"MACD hist 0.7228 > 0 | Price ₹83 > EMA20 ₹77 | Price ₹83 > EMA50 ₹77 | Volume 2.3× average | Sector Metals bullish (score 100) | Near 75d high (₹84, -0.3% away) — breakout setup | Nifty +0.47% (FII data unavailable — market signal neutral)"
23,HINDZINC.NS,Metals,2022-11-14,2022-11-17,228.94,239.25,130,29762.2,64,0.125,TP1,1296.96,4.3578,True,64,14.90999984741211,True,0.0,90,False,4.6594,0.0,"MACD hist 1.5615 > 0 | Price ₹229 > EMA20 ₹214 | Price ₹229 > EMA50 ₹211 | Volume 4.6× average | Sector Metals bullish (score 90) | Near 75d high (₹229, -0.2% away) — breakout setup"
23,SUNPHARMA.NS,Pharma,2022-11-01,2022-11-21,1001.82,966.58,59,59107.38,64,0.125,STOP,-2158.62,-3.652,False,64,16.1299991607666,True,0.0,90,False,1.3284,3.3723,"⚠ RSI 75.8 > 75 (overbought — elevated reversal risk) | MACD hist 3.6632 > 0 | Price ₹1000 > EMA20 ₹944 | Price ₹1000 > EMA50 ₹905 | Volume 1.9× average | Sector Pharma bullish (score 90) | Near 75d high (₹1012, -1.2% away) — breakout setup | Nifty +0.74% (FII data unavailable — market signal neutral)"
23,CUMMINSIND.NS,Infrastructure,2022-11-01,2022-12-02,1288.53,1374.14,23,29636.19,64,0.125,TP1,1924.99,6.4954,True,64,16.1299991607666,True,0.0,100,False,6.8044,2.083,"⚠ RSI 75.2 > 75 (overbought — elevated reversal risk) | MACD hist 15.5220 > 0 | Price ₹1287 > EMA20 ₹1187 | Price ₹1287 > EMA50 ₹1170 | Volume 1.8× average | Sector Infrastructure bullish (score 100) | Near 75d high (₹1310, -1.8% away) — breakout setup | Nifty +0.74% (FII data unavailable — market signal neutral)"
